Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2020-08-24,K (May 2021),0.0000,26.0500,28.9500,0.0000,27.50,0,0,0,0
2020-08-25,K (May 2021),0.0000,27.5000,28.2500,0.0000,27.875,0.375,0,0,0
2020-08-26,K (May 2021),27.5000,27.5000,27.5000,27.5000,27.20,-0.675,2,0,2
2020-08-27,K (May 2021),0.0000,25.5500,27.9500,0.0000,26.775,-0.425,0,0,2
2020-08-28,K (May 2021),27.4700,27.4700,27.0200,27.3500,26.825,0.050,20,0,16
2020-08-31,K (May 2021),0.0000,26.4000,27.9500,0.0000,26.55,-0.275,0,0,16
2020-09-01,K (May 2021),27.1200,27.1400,27.1200,27.1400,27.00,0.45,5,0,21
2020-09-02,K (May 2021),0.0000,25.1000,27.9500,0.0000,26.775,-0.225,0,0,21
2020-09-03,K (May 2021),27.3200,28.0000,27.3200,27.5000,27.275,0.500,13,0,28
2020-09-04,K (May 2021),27.9500,28.4000,26.8600,26.8600,27.15,-0.125,23,0,48
2020-09-08,K (May 2021),27.1800,27.1800,27.0100,27.0200,26.95,-0.20,14,0,57
2020-09-09,K (May 2021),0.0000,25.4500,26.8500,0.0000,26.175,-0.775,0,0,57
2020-09-10,K (May 2021),26.7500,26.7500,26.7500,26.7500,26.575,0.400,1,0,58
2020-09-11,K (May 2021),26.4300,26.4300,26.3800,26.3800,26.15,-0.425,4,0,62
2020-09-14,K (May 2021),26.8500,26.9000,26.6900,26.6900,26.225,0.075,20,0,72
2020-09-15,K (May 2021),26.9500,27.0500,26.9000,26.9500,26.30,0.075,8,0,77
2020-09-16,K (May 2021),26.8000,27.2500,26.7900,27.2500,27.05,0.75,45,0,117
2020-09-17,K (May 2021),27.6000,27.6500,27.2200,27.5500,27.425,0.375,95,0,209
2020-09-18,K (May 2021),27.4800,27.9000,27.4800,27.8000,27.75,0.325,27,0,194
2020-09-21,K (May 2021),28.3000,28.6500,28.1500,28.5000,28.025,0.275,21,0,203
2020-09-22,K (May 2021),28.5500,28.5500,28.4500,28.5500,28.50,0.475,3,0,205
2020-09-23,K (May 2021),28.8000,29.0500,28.4700,28.9900,28.975,0.475,18,0,219
2020-09-24,K (May 2021),28.9700,29.1000,28.6500,28.7000,28.75,-0.225,107,0,235
2020-09-25,K (May 2021),28.8200,28.9000,28.2200,28.2500,28.325,-0.425,273,0,455
2020-09-28,K (May 2021),28.1300,28.2000,28.0500,28.0500,28.05,-0.275,19,0,467
2020-09-29,K (May 2021),27.8700,27.8700,27.6000,27.6000,27.65,-0.40,6,0,471
2020-09-30,K (May 2021),27.7100,27.9000,27.6500,27.9000,27.775,0.125,13,0,476
2020-10-01,K (May 2021),27.7800,28.0000,27.7800,28.0000,28.025,0.250,168,0,453
2020-10-02,K (May 2021),28.5000,29.2000,28.1500,28.4500,28.425,0.400,53,0,468
2020-10-05,K (May 2021),28.0500,28.2000,27.9100,27.9100,27.95,-0.475,10,0,465
2020-10-06,K (May 2021),27.7700,28.2000,27.7000,27.9500,28.00,0.05,7,0,470
2020-10-07,K (May 2021),27.7500,27.9500,27.6400,27.7500,27.85,-0.15,21,0,477
2020-10-08,K (May 2021),27.6500,27.8100,27.4500,27.5000,27.475,-0.375,79,0,502
2020-10-09,K (May 2021),27.3500,27.4000,26.7500,26.8200,26.825,-0.650,243,0,600
2020-10-12,K (May 2021),26.5000,26.8500,26.4500,26.6500,26.65,-0.175,65,0,615
2020-10-13,K (May 2021),26.6600,27.1500,26.6500,26.6700,26.70,0.05,105,0,650
2020-10-14,K (May 2021),26.7000,26.7500,26.3900,26.6700,26.675,-0.025,134,0,726
2020-10-15,K (May 2021),27.0000,27.1000,26.6600,26.6600,26.775,0.100,55,0,726
2020-10-16,K (May 2021),26.7500,27.0700,26.5800,27.0500,27.05,0.275,49,0,739
2020-10-19,K (May 2021),26.9000,27.7000,26.8000,27.5200,27.525,0.475,103,0,765
2020-10-20,K (May 2021),27.5200,27.5700,27.1500,27.5000,27.525,0.000,244,0,850
2020-10-21,K (May 2021),27.2500,27.6000,26.8500,27.1000,27.125,-0.400,835,0,1166
2020-10-22,K (May 2021),27.3500,27.3500,26.7700,26.9000,26.975,-0.150,629,0,1328
2020-10-23,K (May 2021),26.9500,27.1000,26.7000,27.0100,27.075,0.100,692,0,1560
2020-10-26,K (May 2021),27.3000,28.2500,27.1200,27.8500,27.95,0.875,1610,0,2327
2020-10-27,K (May 2021),28.7500,28.7500,27.7800,28.0100,27.925,-0.025,698,0,2464
2020-10-28,K (May 2021),28.1500,29.6600,28.1400,28.9200,29.05,1.125,1584,0,2855
2020-10-29,K (May 2021),29.0000,29.1500,27.8500,28.5500,28.20,-0.85,1082,0,2902
2020-10-30,K (May 2021),28.6100,29.1500,28.3900,28.4300,28.725,0.525,1068,0,3096
2020-11-02,K (May 2021),28.4500,28.8500,27.9000,28.0500,28.175,-0.550,1078,0,3121
2020-11-03,K (May 2021),27.9500,28.0000,27.5000,27.5500,27.55,-0.625,1018,0,3347
2020-11-04,K (May 2021),27.3500,28.0700,26.3000,26.9200,27.05,-0.50,1409,0,3586
2020-11-05,K (May 2021),26.9800,27.1500,26.6000,26.9000,26.975,-0.075,785,0,3614
2020-11-06,K (May 2021),26.9600,27.3000,26.2000,26.2900,26.425,-0.550,1133,0,3429
2020-11-09,K (May 2021),26.2000,26.2000,24.4900,25.2500,25.20,-1.225,1398,0,3336
2020-11-10,K (May 2021),25.1200,25.5700,24.9500,25.4000,25.40,0.20,955,0,3357
2020-11-11,K (May 2021),25.3100,25.6500,25.0700,25.4700,25.475,0.075,880,0,3509
2020-11-12,K (May 2021),25.5000,26.1500,25.2500,25.9100,26.075,0.600,1220,0,3810
2020-11-13,K (May 2021),26.2000,26.2000,25.2500,25.4000,25.425,-0.650,1008,0,4086
2020-11-16,K (May 2021),25.3000,25.8000,25.1500,25.5700,25.675,0.250,1412,0,4643
2020-11-17,K (May 2021),25.7500,26.1000,25.4300,25.5000,25.425,-0.250,1665,0,4524
2020-11-18,K (May 2021),25.5000,26.2000,25.4000,26.1700,26.175,0.750,2027,0,5088
2020-11-19,K (May 2021),26.0600,26.2500,25.7900,26.1000,25.975,-0.200,1936,0,5254
2020-11-20,K (May 2021),26.1200,26.2500,25.6000,26.0900,26.075,0.100,2378,0,5586
2020-11-23,K (May 2021),25.8500,26.0500,25.5200,25.8900,25.875,-0.200,1563,0,5737
2020-11-24,K (May 2021),25.8500,25.9200,25.5800,25.7000,25.875,0.000,2042,0,6219
2020-11-25,K (May 2021),25.6900,26.0000,25.3500,25.4500,25.425,-0.450,1092,0,6293
2020-11-27,K (May 2021),25.3400,25.5500,25.1500,25.5000,25.50,0.075,766,0,6478
2020-11-30,K (May 2021),25.5000,26.1600,25.2500,25.3700,25.375,-0.125,1652,0,6516
2020-12-01,K (May 2021),25.3200,25.4700,25.0300,25.4000,25.475,0.100,1266,0,6450
2020-12-02,K (May 2021),25.4000,25.5700,25.1000,25.3500,25.375,-0.100,962,0,6600
2020-12-03,K (May 2021),25.3500,25.5500,25.2000,25.4500,25.475,0.100,1359,0,6867
2020-12-04,K (May 2021),25.4500,25.5000,25.3000,25.4500,25.375,-0.100,1190,0,7125
2020-12-07,K (May 2021),25.4000,25.6500,25.4000,25.6500,25.55,0.175,1485,0,7223
2020-12-08,K (May 2021),25.6500,25.7500,25.3000,25.3300,25.325,-0.225,1430,0,7325
2020-12-09,K (May 2021),25.4000,25.9000,25.1800,25.7000,25.775,0.450,2550,0,7385
2020-12-10,K (May 2021),25.6400,26.0000,25.5000,26.0000,25.925,0.150,1370,0,7441
2020-12-11,K (May 2021),25.9100,26.7200,25.9000,26.4100,26.475,0.550,2597,0,7634
2020-12-14,K (May 2021),26.2900,26.7000,26.0600,26.7000,26.625,0.150,2464,0,7686
2020-12-15,K (May 2021),26.6800,26.8000,26.2300,26.3000,26.375,-0.250,2389,0,7862
2020-12-16,K (May 2021),26.3500,26.5000,25.9300,26.0000,25.975,-0.400,2577,0,7861
